,Hours,Content Adgroup,Content,ContentID,ContentType,ContentSite,Adgroup,Adgroup Name,Adgroup Type,SEM Keyword,Keyword,KeywordType,Campaign Clicks,Order Value,Visitors,New Visitors,Bounces,Entry Rate %,Exit Rate %,OP Visits w Catalogue %,OP Visits w Search %,OP Visits w Product %,OP Visits w step Cart %,Campaign Lifecycle Contacts
128,0,[B_061808]: The Face Shop {ID} (Mobile),B_061808,B_061808,NA,NA,The Face Shop (Mobile),The Face Shop,Mobile,the face shop indonesia (Broad),the face shop indonesia ,Broad,2,-1.0,2,2,1,50,50,100,50,0,50,-1
129,0,[B_061808]: The Face Shop {ID} (Mobile),B_061808,B_061808,NA,NA,The Face Shop (Mobile),The Face Shop,Mobile,face shop indonesia (Broad),face shop indonesia ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
130,0,[B_063203]: Giordano {ID} (Test),B_063203,B_063203,NA,NA,Giordano (Test),Giordano,Test,+giordano (Broad),giordano ,Broad,5,-1.0,5,4,1,80,20,100,20,0,0,-1
131,0,[B_061341]: Cartier {ID},B_061341,B_061341,NA,NA,Cartier,Cartier,NA,cartier (Phrase),cartier ,Phrase,4,-1.0,4,1,2,75,75,100,0,0,0,-1
132,0,[B_061341]: Cartier {ID},B_061341,B_061341,NA,NA,Cartier,Cartier,NA,cartier (Exact),cartier ,Exact,1,-1.0,1,1,1,100,100,100,0,0,0,-1
133,0,[B_061354]: Rip Curl {ID} (Mobile),B_061354,B_061354,NA,NA,Rip Curl (Mobile),Rip Curl,Mobile,rip curl (Exact),rip curl ,Exact,2,-1.0,2,2,2,100,100,100,0,0,0,-1
134,0,[B_061354]: Rip Curl {ID} (Mobile),B_061354,B_061354,NA,NA,Rip Curl (Mobile),Rip Curl,Mobile,+rip +curl (Broad),rip curl ,Broad,5,-1.0,2,1,0,100,100,100,50,0,0,-1
135,0,[B_062247]: Mont Blanc {ID},B_062247,B_062247,NA,NA,Mont Blanc,Mont Blanc,NA,mont blanc (Broad),mont blanc ,Broad,5,-1.0,4,3,3,100,100,100,0,0,0,-1
136,0,[B_063332]: Juara {ID},B_063332,B_063332,NA,NA,Juara,Juara,NA,Juara (Broad),juara ,Broad,4,-1.0,4,2,4,100,100,100,0,0,0,-1
137,0,[B_063233]: Denim {ID},B_063233,B_063233,NA,NA,Denim,Denim,NA,+Denim (Broad),denim ,Broad,4,-1.0,4,2,3,75,100,75,0,0,0,-1
138,0,[B_063233]: Denim {ID},B_063233,B_063233,NA,NA,Denim,Denim,NA,Denim (Exact),denim ,Exact,1,-1.0,1,0,0,100,0,0,0,0,0,-1
139,0,[B_061348]: Kanebo {ID},B_061348,B_061348,NA,NA,Kanebo,Kanebo,NA,+kanebo (Broad),kanebo ,Broad,4,-1.0,3,3,1,100,66.67,100,0,33.33,0,-1
140,0,[B_061348]: Kanebo {ID},B_061348,B_061348,NA,NA,Kanebo,Kanebo,NA,kanebo (Exact),kanebo ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
141,0,[B_060973]: Oakley {ID} (Mobile),B_060973,B_060973,NA,NA,Oakley (Mobile),Oakley,Mobile,oakley (Phrase),oakley ,Phrase,5,-1.0,4,3,2,100,75,100,0,0,0,-1
142,0,[B_060326]: Fendi {ID},B_060326,B_060326,NA,NA,Fendi,Fendi,NA,fendi (Exact),fendi ,Exact,3,-1.0,3,2,2,100,66.67,100,0,0,0,-1
143,0,[B_060326]: Fendi {ID},B_060326,B_060326,NA,NA,Fendi,Fendi,NA,fendi (Phrase),fendi ,Phrase,1,-1.0,1,1,1,100,100,100,0,0,0,-1
144,0,[B_060034]: Melissa {ID},B_060034,B_060034,NA,NA,Melissa,Melissa,NA,+melissa (Broad),melissa ,Broad,7,-1.0,4,3,1,100,50,100,0,0,0,-1
145,0,[B_060666]: Skin Food {ID} (Mobile),B_060666,B_060666,NA,NA,Skin Food (Mobile),Skin Food,Mobile,skin food indonesia (Broad),skin food indonesia ,Broad,3,-1.0,2,1,1,100,50,100,0,0,0,-1
146,0,[B_060666]: Skin Food {ID} (Mobile),B_060666,B_060666,NA,NA,Skin Food (Mobile),Skin Food,Mobile,skin food (Broad),skin food ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
147,0,[B_060666]: Skin Food {ID} (Mobile),B_060666,B_060666,NA,NA,Skin Food (Mobile),Skin Food,Mobile,skinfood (Exact),skinfood ,Exact,2,-1.0,1,1,0,100,0,100,0,0,0,-1
148,0,[B_060070|geo_01]: Nike indonesia {ID} (Mobile),B_060070|geo_01,B_060070,geo_01,NA,Nike indonesia (Mobile),Nike indonesia,Mobile,-1,NA,NA,6,-1.0,4,2,2,100,50,100,25,0,0,-1
149,0,[B_060236|geo_01]: Volcom indonesia {ID},B_060236|geo_01,B_060236,geo_01,NA,Volcom indonesia,Volcom indonesia,NA,+volcom +indonesia (Broad),volcom indonesia ,Broad,4,-1.0,4,4,1,100,25,100,0,0,0,-1
150,0,[B_063298]: Tanita {ID},B_063298,B_063298,NA,NA,Tanita,Tanita,NA,+Tanita (Broad),tanita ,Broad,6,-1.0,4,3,0,100,25,100,0,0,0,-1
151,0,[B_060657|geo_01]: Lee Cooper indonesia {ID},B_060657|geo_01,B_060657,geo_01,NA,Lee Cooper indonesia,Lee Cooper indonesia,NA,lee cooper indonesia (Broad),lee cooper indonesia ,Broad,3,-1.0,3,1,2,66.67,66.67,100,0,0,0,-1
152,0,[B_060657|geo_01]: Lee Cooper indonesia {ID},B_060657|geo_01,B_060657,geo_01,NA,Lee Cooper indonesia,Lee Cooper indonesia,NA,lee cooper indonesia (Exact),lee cooper indonesia ,Exact,2,-1.0,2,0,0,50,50,100,50,0,0,-1
153,0,[B_063352]: Toms Shoes {ID} (Test),B_063352,B_063352,NA,NA,Toms Shoes (Test),Toms Shoes,Test,+toms +shoes (Broad),toms shoes ,Broad,3,-1.0,3,3,1,66.67,33.33,100,0,0,0,-1
154,0,[B_063352]: Toms Shoes {ID} (Test),B_063352,B_063352,NA,NA,Toms Shoes (Test),Toms Shoes,Test,toms shoes (Exact),toms shoes ,Exact,2,-1.0,2,2,1,50,50,100,50,0,0,-1
155,0,[B_063228|geo_01]: Guess indonesia {ID},B_063228|geo_01,B_063228,geo_01,NA,Guess indonesia,Guess indonesia,NA,+Guess +indonesia (Broad),guess indonesia ,Broad,5,-1.0,4,3,0,75,50,100,25,0,0,-1
156,0,[B_063203|geo_01]: Giordano indonesia {ID} (Test),B_063203|geo_01,B_063203,geo_01,NA,Giordano indonesia (Test),Giordano indonesia,Test,giordano indonesia (Exact),giordano indonesia ,Exact,5,247088.39,4,3,0,75,25,100,25,0,0,2
157,0,[B_063210|geo_01]: Puma indonesia {ID} (Test),B_063210|geo_01,B_063210,geo_01,NA,Puma indonesia (Test),Puma indonesia,Test,puma indonesia (Exact),puma indonesia ,Exact,3,-1.0,3,0,0,66.67,33.33,100,0,0,0,-1
158,0,[B_063210|geo_01]: Puma indonesia {ID} (Test),B_063210|geo_01,B_063210,geo_01,NA,Puma indonesia (Test),Puma indonesia,Test,+puma +indonesia (Broad),puma indonesia ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
159,0,[B_061515]: National Geographic {ID},B_061515,B_061515,NA,NA,National Geographic,National Geographic,NA,national geographic (Phrase),national geographic ,Phrase,2,-1.0,2,1,2,100,100,100,0,0,0,-1
160,0,[B_061515]: National Geographic {ID},B_061515,B_061515,NA,NA,National Geographic,National Geographic,NA,+national +geographic (Broad),national geographic ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
161,0,[B_063275]: Biokos {ID},B_063275,B_063275,NA,NA,Biokos,Biokos,NA,+Biokos (Broad),biokos ,Broad,6,-1.0,2,1,0,100,100,100,0,0,0,-1
162,0,[B_063275]: Biokos {ID},B_063275,B_063275,NA,NA,Biokos,Biokos,NA,Biokos (Exact),biokos ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
163,0,[B_060419]: Mango,B_060419,B_060419,NA,NA,Mango,Mango,NA,mango (Exact),mango ,Exact,3,-1.0,3,1,3,100,100,100,0,0,0,-1
164,0,[B_063319]: Legacy {ID},B_063319,B_063319,NA,NA,Legacy,Legacy,NA,+Legacy (Broad),legacy ,Broad,3,-1.0,3,1,3,100,100,100,0,0,0,-1
165,0,[B_060657]: Lee Cooper {ID},B_060657,B_060657,NA,NA,Lee Cooper,Lee Cooper,NA,lee cooper (Phrase),lee cooper ,Phrase,11,-1.0,2,2,1,100,100,100,0,0,0,-1
166,0,[B_060657]: Lee Cooper {ID},B_060657,B_060657,NA,NA,Lee Cooper,Lee Cooper,NA,lee cooper (Exact),lee cooper ,Exact,1,-1.0,1,1,0,100,0,100,0,0,0,-1
167,0,[B_060070|CB_010001|www_01]: Nike website {ID},B_060070|CB_010001|www_01,B_060070,CB_010001,www_01,Nike website,Nike website,NA,nike com (Exact),nike com ,Exact,3,-1.0,3,2,2,100,66.67,100,0,0,0,-1
168,0,[B_062847|geo_01]: Nyx indonesia {ID},B_062847|geo_01,B_062847,geo_01,NA,Nyx indonesia,Nyx indonesia,NA,+nyx +indonesia (Broad),nyx indonesia ,Broad,3,-1.0,2,1,0,100,50,100,0,0,0,-1
169,0,[B_062847|geo_01]: Nyx indonesia {ID},B_062847|geo_01,B_062847,geo_01,NA,Nyx indonesia,Nyx indonesia,NA,nyx indonesia (Exact),nyx indonesia ,Exact,2,-1.0,1,0,0,100,100,100,100,0,0,-1
170,0,[B_060088]: Hush Puppies {ID},B_060088,B_060088,NA,NA,Hush Puppies,Hush Puppies,NA,hush puppies (Exact),hush puppies ,Exact,2,-1.0,2,0,2,100,100,100,0,0,0,-1
171,0,[B_060088]: Hush Puppies {ID},B_060088,B_060088,NA,NA,Hush Puppies,Hush Puppies,NA,hush puppies (Phrase),hush puppies ,Phrase,1,-1.0,1,1,0,100,0,100,0,0,0,-1
172,0,[B_063205]: Umbro {ID} (Test),B_063205,B_063205,NA,NA,Umbro (Test),Umbro,Test,umbro (Phrase),umbro ,Phrase,2,-1.0,2,0,1,100,50,100,0,0,0,-1
173,0,[B_063205]: Umbro {ID} (Test),B_063205,B_063205,NA,NA,Umbro (Test),Umbro,Test,umbro (Exact),umbro ,Exact,1,-1.0,1,1,1,100,100,100,0,0,0,-1
174,0,[B_060606]: Surfer Girl {ID},B_060606,B_060606,NA,NA,Surfer Girl,Surfer Girl,NA,surfer girl (Exact),surfer girl ,Exact,2,-1.0,2,1,0,100,0,100,0,0,50,-1
175,0,[B_060606]: Surfer Girl {ID},B_060606,B_060606,NA,NA,Surfer Girl,Surfer Girl,NA,+surfer +girl (Broad),surfer girl ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
176,0,[B_063350]: Heatwave {ID} (Test),B_063350,B_063350,NA,NA,Heatwave (Test),Heatwave,Test,+heatwave (Broad),heatwave ,Broad,3,-1.0,2,2,0,100,0,100,0,0,0,-1
177,0,[B_063350]: Heatwave {ID} (Test),B_063350,B_063350,NA,NA,Heatwave (Test),Heatwave,Test,heatwave (Exact),heatwave ,Exact,2,-1.0,1,1,0,100,100,100,0,0,0,-1
178,0,[B_062695]: Minimal {ID},B_062695,B_062695,NA,NA,Minimal,Minimal,NA,+minimal (Broad),minimal ,Broad,3,-1.0,3,2,1,100,33.33,100,33.33,0,0,-1
179,0,[B_060388]: Calvin Klein {ID} (Mobile),B_060388,B_060388,NA,NA,Calvin Klein (Mobile),Calvin Klein,Mobile,+calvin +klein (Broad),calvin klein ,Broad,3,-1.0,3,2,1,100,33.33,100,33.33,0,0,-1
180,0,[B_060419]: Mango {ID},B_060419,B_060419,NA,NA,Mango,Mango,NA,+mango (Broad),mango ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
181,0,[B_060419]: Mango {ID},B_060419,B_060419,NA,NA,Mango,Mango,NA,mango (Broad),mango ,Broad,1,-1.0,1,1,0,100,0,100,100,0,0,-1
182,0,[B_060419]: Mango {ID},B_060419,B_060419,NA,NA,Mango,Mango,NA,mango (Phrase),mango ,Phrase,1,-1.0,1,0,0,100,0,100,0,0,0,-1
183,0,[B_063348|geo_01]: Charles And Keith indonesia {ID} (Test),B_063348|geo_01,B_063348,geo_01,NA,Charles And Keith indonesia (Test),Charles And Keith indonesia,Test,+charles +and +keith +indonesia (Broad),charles and keith indonesia ,Broad,3,-1.0,3,1,1,100,33.33,100,0,0,0,-1
184,0,[B_061344]: Crumpler {ID},B_061344,B_061344,NA,NA,Crumpler,Crumpler,NA,crumpler (Exact),crumpler ,Exact,1,-1.0,1,0,1,100,100,100,0,0,0,-1
185,0,[B_061344]: Crumpler {ID},B_061344,B_061344,NA,NA,Crumpler,Crumpler,NA,+crumpler (Broad),crumpler ,Broad,2,-1.0,1,0,0,100,0,100,0,0,0,-1
186,0,[B_061344]: Crumpler {ID},B_061344,B_061344,NA,NA,Crumpler,Crumpler,NA,crumpler (Phrase),crumpler ,Phrase,1,-1.0,1,0,0,100,0,100,0,0,0,-1
187,0,[B_062654]: Tonymoly {ID},B_062654,B_062654,NA,NA,Tonymoly,Tonymoly,NA,tonymoly (Phrase),tonymoly ,Phrase,4,-1.0,3,2,0,100,0,100,0,0,0,-1
188,0,[B_062654]: Tonymoly {ID} (Mobile),B_062654,B_062654,NA,NA,Tonymoly (Mobile),Tonymoly,Mobile,+tonymoly (Broad),tonymoly ,Broad,3,-1.0,3,2,0,100,0,100,66.67,0,0,-1
189,0,[B_062579]: Skelly {ID},B_062579,B_062579,NA,NA,Skelly,Skelly,NA,+skelly (Broad),skelly ,Broad,2,-1.0,2,1,0,100,0,100,0,0,0,-1
190,0,[B_062579]: Skelly {ID},B_062579,B_062579,NA,NA,Skelly,Skelly,NA,skelly (Exact),skelly ,Exact,1,-1.0,1,0,0,100,0,100,0,0,0,-1
191,0,[B_060463]: Contempo {ID},B_060463,B_060463,NA,NA,Contempo,Contempo,NA,+contempo (Broad),contempo ,Broad,3,-1.0,2,2,1,100,100,100,0,0,0,-1
192,0,[B_060463]: Contempo {ID},B_060463,B_060463,NA,NA,Contempo,Contempo,NA,contempo (Exact),contempo ,Exact,1,-1.0,1,1,0,0,0,100,0,0,0,-1
193,0,[B_060612]: Fila {ID},B_060612,B_060612,NA,NA,Fila,Fila,NA,fila (Exact),fila ,Exact,2,-1.0,2,2,1,50,50,100,0,0,0,-1
194,0,[B_060612]: Fila {ID},B_060612,B_060612,NA,NA,Fila,Fila,NA,+fila (Broad),fila ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
195,0,[B_061122]: Wacoal {ID},B_061122,B_061122,NA,NA,Wacoal,Wacoal,NA,wacoal (Exact),wacoal ,Exact,2,-1.0,2,1,1,100,50,100,50,0,0,-1
196,0,[B_061122]: Wacoal {ID},B_061122,B_061122,NA,NA,Wacoal,Wacoal,NA,+wacoal (Broad),wacoal ,Broad,2,-1.0,1,1,0,0,100,100,100,0,0,-1
197,0,[B_060603|eco_02]: Adidas online shop {ID},B_060603|eco_02,B_060603,eco_02,NA,Adidas online shop,Adidas online shop,NA,+toko +adidas (Broad),toko adidas ,Broad,3,-1.0,3,2,1,66.67,33.33,100,33.33,0,0,-1
198,0,[B_061120|geo_01]: Pierre Cardin indonesia {ID},B_061120|geo_01,B_061120,geo_01,NA,Pierre Cardin indonesia,Pierre Cardin indonesia,NA,+pierre +cardin +indonesia (Broad),pierre cardin indonesia ,Broad,3,-1.0,3,2,1,66.67,33.33,100,0,0,0,-1
199,0,[B_060070|geo_04]: Nike jakarta {ID},B_060070|geo_04,B_060070,geo_04,NA,Nike jakarta,Nike jakarta,NA,+nike +jakarta (Broad),nike jakarta ,Broad,2,-1.0,2,1,1,100,50,100,0,0,0,-1
200,0,[B_060070|geo_04]: Nike jakarta {ID},B_060070|geo_04,B_060070,geo_04,NA,Nike jakarta,Nike jakarta,NA,+nike +di +jakarta (Broad),nike di jakarta ,Broad,1,-1.0,1,1,0,0,0,100,0,0,0,-1
201,0,[B_062938|geo_01]: League indonesia {ID},B_062938|geo_01,B_062938,geo_01,NA,League indonesia,League indonesia,NA,+league +di +indonesia (Broad),league di indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
202,0,[B_062938|geo_01]: League indonesia {ID},B_062938|geo_01,B_062938,geo_01,NA,League indonesia,League indonesia,NA,league indonesia (Phrase),league indonesia ,Phrase,1,-1.0,1,1,0,100,0,100,0,0,0,-1
203,0,[B_062938|geo_01]: League indonesia {ID},B_062938|geo_01,B_062938,geo_01,NA,League indonesia,League indonesia,NA,league indonesia (Exact),league indonesia ,Exact,1,-1.0,1,0,0,0,0,100,0,0,0,-1
204,0,[B_060973|geo_01]: Oakley indonesia {ID},B_060973|geo_01,B_060973,geo_01,NA,Oakley indonesia,Oakley indonesia,NA,oakley indonesia (Exact),oakley indonesia ,Exact,3,-1.0,3,2,0,66.67,0,100,0,0,0,-1
205,0,[B_061000]: Swiss Army {ID},B_061000,B_061000,NA,NA,Swiss Army,Swiss Army,NA,swiss army (Exact),swiss army ,Exact,3,-1.0,2,2,1,100,100,100,0,0,0,-1
206,0,[B_061512]: Manfrotto {ID},B_061512,B_061512,NA,NA,Manfrotto,Manfrotto,NA,manfrotto (Broad),manfrotto ,Broad,3,-1.0,2,2,1,100,100,100,0,0,0,-1
207,0,[B_060603|sty_02]: Adidas style {ID},B_060603|sty_02,B_060603,sty_02,NA,Adidas style,Adidas style,NA,+design +adidas (Broad),design adidas ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
208,0,[B_060603|sty_02]: Adidas style {ID},B_060603|sty_02,B_060603,sty_02,NA,Adidas style,Adidas style,NA,+model +adidas (Broad),model adidas ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
209,0,[B_060973|geo_07]: Oakley surabaya {ID},B_060973|geo_07,B_060973,geo_07,NA,Oakley surabaya,Oakley surabaya,NA,+oakley +surabaya (Broad),oakley surabaya ,Broad,2,-1.0,2,2,2,100,100,100,0,0,0,-1
210,0,[B_063279|geo_01]: Hello Kitty indonesia {ID},B_063279|geo_01,B_063279,geo_01,NA,Hello Kitty indonesia,Hello Kitty indonesia,NA,+Hello +Kitty +indonesia (Broad),hello kitty indonesia ,Broad,2,-1.0,2,2,2,100,100,100,0,0,0,-1
211,0,[B_062395]: Eagle {ID},B_062395,B_062395,NA,NA,Eagle,Eagle,NA,eagle (Broad),eagle ,Broad,2,-1.0,2,2,2,100,100,100,0,0,0,-1
212,0,[B_062076]: Vanda {ID},B_062076,B_062076,NA,NA,Vanda,Vanda,NA,+vanda (Broad),vanda ,Broad,2,-1.0,2,2,2,100,100,100,0,0,0,-1
213,0,[B_062992|geo_04]: Mug jakarta {ID},B_062992|geo_04,B_062992,geo_04,NA,Mug jakarta,Mug jakarta,NA,+mug +di +jakarta (Broad),mug di jakarta ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
214,0,[B_062992|geo_04]: Mug jakarta {ID},B_062992|geo_04,B_062992,geo_04,NA,Mug jakarta,Mug jakarta,NA,+mug +jakarta (Broad),mug jakarta ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
215,0,[B_063208|eco_01]: Vans online {ID} (Test),B_063208|eco_01,B_063208,eco_01,NA,Vans online (Test),Vans online,Test,+vans +online (Broad),vans online ,Broad,5,-1.0,2,1,0,100,100,100,0,50,0,-1
216,0,[B_061356|geo_01]: Talika indonesia {ID},B_061356|geo_01,B_061356,geo_01,NA,Talika indonesia,Talika indonesia,NA,+talika +indonesia (Broad),talika indonesia ,Broad,3,-1.0,2,1,1,100,100,100,0,50,0,-1
217,0,[B_062794]: Berries {ID},B_062794,B_062794,NA,NA,Berries,Berries,NA,berries (Broad),berries ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
218,0,[B_062794]: Berries {ID},B_062794,B_062794,NA,NA,Berries,Berries,NA,+berries (Broad),berries ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
219,0,[B_061920]: Giovanni {ID},B_061920,B_061920,NA,NA,Giovanni,Giovanni,NA,giovanni (Phrase),giovanni ,Phrase,2,-1.0,2,1,2,100,100,100,0,0,0,-1
220,0,[B_063220]: Agent Provocateur {ID},B_063220,B_063220,NA,NA,Agent Provocateur,Agent Provocateur,NA,Agent Provocateur (Exact),agent provocateur ,Exact,2,-1.0,2,1,2,100,100,100,0,0,0,-1
221,0,[B_060218|geo_04]: Havaianas jakarta {ID},B_060218|geo_04,B_060218,geo_04,NA,Havaianas jakarta,Havaianas jakarta,NA,+havaianas +di +jakarta (Broad),havaianas di jakarta ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
222,0,[B_060218|geo_04]: Havaianas jakarta {ID},B_060218|geo_04,B_060218,geo_04,NA,Havaianas jakarta,Havaianas jakarta,NA,+havaianas +jakarta (Broad),havaianas jakarta ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
223,0,[B_061806|geo_01]: Puppy indonesia {ID},B_061806|geo_01,B_061806,geo_01,NA,Puppy indonesia,Puppy indonesia,NA,+puppy +indonesia (Broad),puppy indonesia ,Broad,2,-1.0,2,0,2,100,100,100,0,0,0,-1
224,0,[B_063288]: Hazna {ID},B_063288,B_063288,NA,NA,Hazna,Hazna,NA,+Hazna (Broad),hazna ,Broad,2,-1.0,2,0,2,100,100,100,0,0,0,-1
225,0,[B_062938]: League {ID},B_062938,B_062938,NA,NA,League,League,NA,league (Exact),league ,Exact,4,-1.0,2,2,1,100,50,100,0,50,0,-1
226,0,[B_063279|eco_02]: Hello Kitty online shop {ID},B_063279|eco_02,B_063279,eco_02,NA,Hello Kitty online shop,Hello Kitty online shop,NA,+toko +Hello +Kitty (Broad),toko hello kitty ,Broad,2,-1.0,2,2,1,100,50,100,50,0,0,-1
227,0,[B_063206|geo_01]: Alpinestar indonesia {ID} (Test),B_063206|geo_01,B_063206,geo_01,NA,Alpinestar indonesia (Test),Alpinestar indonesia,Test,+alpinestar +indonesia (Broad),alpinestar indonesia ,Broad,2,-1.0,2,2,1,100,50,100,50,0,0,-1
228,0,[B_061457]: Stuhrling {ID},B_061457,B_061457,NA,NA,Stuhrling,Stuhrling,NA,+stuhrling (Broad),stuhrling ,Broad,2,-1.0,2,2,1,100,50,100,0,0,0,-1
229,0,[B_062247|geo_01]: Mont Blanc indonesia {ID},B_062247|geo_01,B_062247,geo_01,NA,Mont Blanc indonesia,Mont Blanc indonesia,NA,+mont +blanc +indonesia (Broad),mont blanc indonesia ,Broad,2,-1.0,2,2,1,100,50,100,0,0,0,-1
230,0,[B_063334|geo_05]: Macbeth medan {ID},B_063334|geo_05,B_063334,geo_05,NA,Macbeth medan,Macbeth medan,NA,+Macbeth +di +medan (Broad),macbeth di medan ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
231,0,[B_063334|geo_05]: Macbeth medan {ID},B_063334|geo_05,B_063334,geo_05,NA,Macbeth medan,Macbeth medan,NA,+Macbeth +medan (Broad),macbeth medan ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
232,0,[B_061122]: Wacoal {ID} (Mobile),B_061122,B_061122,NA,NA,Wacoal (Mobile),Wacoal,Mobile,wacoal (Exact),wacoal ,Exact,2,-1.0,2,2,1,100,50,100,0,0,0,-1
233,0,[B_061988]: Walter {ID},B_061988,B_061988,NA,NA,Walter,Walter,NA,+walter (Broad),walter ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
234,0,[B_061988]: Walter {ID},B_061988,B_061988,NA,NA,Walter,Walter,NA,walter (Broad),walter ,Broad,1,-1.0,1,1,0,100,0,100,0,0,0,-1
235,0,[B_060966|att_01]: Lois Jeans collection {ID} (Mobile),B_060966|att_01,B_060966,att_01,NA,Lois Jeans collection (Mobile),Lois Jeans collection,Mobile,lois (Broad),lois ,Broad,4,-1.0,2,1,1,100,50,100,0,0,0,-1
236,0,[B_063317]: Armando Caruso {ID},B_063317,B_063317,NA,NA,Armando Caruso,Armando Caruso,NA,+Armando +Caruso (Broad),armando caruso ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
237,0,[B_063317]: Armando Caruso {ID},B_063317,B_063317,NA,NA,Armando Caruso,Armando Caruso,NA,Armando Caruso (Exact),armando caruso ,Exact,2,-1.0,1,1,0,100,0,100,0,0,0,-1
238,0,[B_060603]: Adidas {ID} (Mobile),B_060603,B_060603,NA,NA,Adidas (Mobile),Adidas,Mobile,adidas (Exact),adidas ,Exact,3,-1.0,2,1,0,100,50,100,100,0,0,-1
239,0,[B_063228|geo_04]: Guess jakarta {ID},B_063228|geo_04,B_063228,geo_04,NA,Guess jakarta,Guess jakarta,NA,+Guess +di +jakarta (Broad),guess di jakarta ,Broad,2,-1.0,1,1,0,100,100,100,0,0,0,-1
240,0,[B_063228|geo_04]: Guess jakarta {ID},B_063228|geo_04,B_063228,geo_04,NA,Guess jakarta,Guess jakarta,NA,+Guess +jakarta (Broad),guess jakarta ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
241,0,[B_060331|geo_01]: Lacoste indonesia {ID},B_060331|geo_01,B_060331,geo_01,NA,Lacoste indonesia,Lacoste indonesia,NA,+lacoste +indonesia (Broad),lacoste indonesia ,Broad,1,-1.0,1,0,1,100,100,100,0,0,0,-1
242,0,[B_060331|geo_01]: Lacoste indonesia {ID},B_060331|geo_01,B_060331,geo_01,NA,Lacoste indonesia,Lacoste indonesia,NA,lacoste indonesia (Exact),lacoste indonesia ,Exact,1,-1.0,1,1,0,100,0,100,100,0,0,-1
243,0,[B_063258]: Alyssa Ashley {ID},B_063258,B_063258,NA,NA,Alyssa Ashley,Alyssa Ashley,NA,+Alyssa +Ashley (Broad),alyssa ashley ,Broad,2,-1.0,2,1,1,100,50,100,0,0,0,-1
244,0,[B_060666|geo_01]: Skin Food indonesia {ID},B_060666|geo_01,B_060666,geo_01,NA,Skin Food indonesia,Skin Food indonesia,NA,+skin +food +indonesia (Broad),skin food indonesia ,Broad,1,-1.0,1,1,1,100,100,100,0,0,0,-1
245,0,[B_060666|geo_01]: Skin Food indonesia {ID},B_060666|geo_01,B_060666,geo_01,NA,Skin Food indonesia,Skin Food indonesia,NA,+skinfood +indonesia (Broad),skinfood indonesia ,Broad,1,-1.0,1,0,0,100,0,100,0,0,0,-1
246,0,[B_063279|geo_04]: Hello Kitty jakarta {ID},B_063279|geo_04,B_063279,geo_04,NA,Hello Kitty jakarta,Hello Kitty jakarta,NA,+Hello +Kitty +jakarta (Broad),hello kitty jakarta ,Broad,2,-1.0,2,1,1,100,50,100,0,0,0,-1
247,0,[B_060967]: Loushkii {ID},B_060967,B_060967,NA,NA,Loushkii,Loushkii,NA,loushkii (Exact),loushkii ,Exact,2,-1.0,2,1,1,100,50,100,0,0,0,-1
248,0,[B_060603|att_02]: Adidas latest {ID},B_060603|att_02,B_060603,att_02,NA,Adidas latest,Adidas latest,NA,+adidas +2012 (Broad),adidas 2012 ,Broad,4,-1.0,1,0,0,100,100,100,100,0,0,-1
249,0,[B_060603|att_02]: Adidas latest {ID},B_060603|att_02,B_060603,att_02,NA,Adidas latest,Adidas latest,NA,+adidas +terbaru (Broad),adidas terbaru ,Broad,2,-1.0,1,0,0,100,0,100,0,0,0,-1
250,0,[B_063294|geo_01]: Polliwalks indonesia {ID},B_063294|geo_01,B_063294,geo_01,NA,Polliwalks indonesia,Polliwalks indonesia,NA,+Polliwalks +indonesia (Broad),polliwalks indonesia ,Broad,4,-1.0,2,0,0,100,50,100,50,0,0,-1
251,0,[B_060962]: Hellolulu {ID},B_060962,B_060962,NA,NA,Hellolulu,Hellolulu,NA,hellolulu (Exact),hellolulu ,Exact,3,-1.0,2,0,1,100,50,100,0,50,0,-1
